"","plot","species","year","abundance","SLA","Height","Seed_mass","beta_contrib","phylo_dist","site","siteyear","mpd","sd.mpd","csMSPD"
"3420","I9","Polytrichum formosum",2013,1,NA,NA,NA,0.00525605819864675,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3421","I9","Pseudocrossidium hornschuchianum",2013,1,NA,NA,NA,0.00281232149748989,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3422","I9","Pseudotaxiphyllum elegans",2013,1,NA,NA,NA,0.00655788998798356,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3423","I9","Pulvigera lyellii",2013,1,NA,NA,NA,0.001824960073016,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3424","I9","Rhizomnium punctatum",2013,1,NA,NA,NA,0.000423151377434556,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3425","I9","Rhynchostegium confertum",2013,1,NA,NA,NA,0.00451199627429045,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3426","I9","Rhytidiadelphus squarrosus",2013,1,NA,NA,NA,0.00611992932534143,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3427","I9","Rosulabryum capillare",2013,2,NA,NA,NA,0.006464486644347,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3428","I9","Stellaria neglecta",2021,1,64.1,0.45625,0.76,0.000232196073374256,NA,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,NA
"3429","I9","Streblotrichum convolutum",2013,1,NA,NA,NA,0.00244929532473681,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3430","I9","Trichodon cylindricus",2013,1,NA,NA,NA,0.000524610961079155,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3431","I9","Vinealobryum insulanum",2013,1,NA,NA,NA,0.00631165509815953,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3432","I9","Zygodon conoideus",2013,1,NA,NA,NA,0.000693613029029099,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3433","J1","Prunus spinosa",2022,1,13.6342957207919,2.308,199.474305176471,0.0256373433515554,NA,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,NA
"3434","J10","Achillea millefolium",2022,1,15.1051027596197,0.121964990991892,0.186194810810811,0.00193334272681027,79.76495475,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-2.09761850088637
"3435","J10","Brachythecium rutabulum",2013,1,NA,NA,NA,0.00863746114047454,43.950448,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,-2.8933846470086
"3436","J10","Bryum argenteum",2013,1,NA,NA,NA,0.00502319045727695,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3437","J10","Calliergonella cuspidata",2013,1,NA,NA,NA,0.00561570121599581,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3438","J10","Ceratodon purpureus",2013,1,NA,NA,NA,0.006512947414861,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3439","J10","Cirsium vulgare",2022,1,14.7780548465484,0.895469428571429,2.60755653333333,0.00341646923884757,83.09894675,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-2.03893168735325
"3440","J10","Dipsacus fullonum",2022,1,20.076716665,0.95,2.67266666666667,0.00319746691079507,144.47533975,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-0.958549691437693
"3441","J10","Hypnum cupressiforme",2013,1,NA,NA,NA,0.00780647468413129,43.950448,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,-2.8933846470086
"3442","J10","Jacobaea vulgaris",2022,1,25.32119,NA,0.197992,0.00386655345337921,79.76495525,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-2.09761849208509
"3443","J10","Kindbergia praelonga",2013,1,NA,NA,NA,0.00863082126836965,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3444","J10","Lewinskya affinis",2013,1,NA,NA,NA,0.0074766230585248,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3445","J10","Mnium hornum",2013,1,NA,NA,NA,0.00749228541516585,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3446","J10","Oxyrrhynchium hians",2013,1,NA,NA,NA,0.00620155706212187,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3447","J10","Rhynchostegium confertum",2013,1,NA,NA,NA,0.00451199627429045,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3448","J10","Rhytidiadelphus squarrosus",2013,1,NA,NA,NA,0.00611992932534143,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3449","J10","Tortula truncata",2013,1,NA,NA,NA,0.00277295296204904,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3450","J10","Vinealobryum insulanum",2013,1,NA,NA,NA,0.00631165509815953,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3451","J2","Amblystegium serpens",2013,1,NA,NA,NA,0.00539295695631585,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3452","J2","Brachythecium rutabulum",2013,1,NA,NA,NA,0.00863746114047454,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3453","J2","Cratoneuron filicinum",2013,1,NA,NA,NA,0.00288856408311864,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3454","J2","Dicranella staphylina",2013,1,NA,NA,NA,0.00389713494166256,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3455","J2","Filipendula ulmaria",2021,1,22.6656623494118,0.858333333333333,0.576,0.00611702769328206,NA,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,NA
"3456","J2","Grimmia pulvinata",2013,1,NA,NA,NA,0.00315575366798866,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3457","J2","Kindbergia praelonga",2013,1,NA,NA,NA,0.00863082126836965,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3458","J2","Oxyrrhynchium hians",2013,1,NA,NA,NA,0.00620155706212187,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3459","J2","Pseudocrossidium hornschuchianum",2013,1,NA,NA,NA,0.00281232149748989,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3460","J2","Rhytidiadelphus squarrosus",2013,1,NA,NA,NA,0.00611992932534143,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3461","J2","Rosulabryum capillare",2013,1,NA,NA,NA,0.006464486644347,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3462","J2","Streblotrichum convolutum",2013,1,NA,NA,NA,0.00244929532473681,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3463","J2","Syntrichia montana",2013,1,NA,NA,NA,0.000783661747638112,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3464","J2","Tortula muralis",2013,1,NA,NA,NA,0.00454352307241878,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3465","J2","Tortula truncata",2013,1,NA,NA,NA,0.00277295296204904,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3466","J2","Vinealobryum insulanum",2013,1,NA,NA,NA,0.00631165509815953,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3467","J3","Alliaria petiolata",2020,1,47.0135,0.561111111111111,2.70525,0.0225631389979403,NA,"Budworth","Budworth.2020",217.211103053299,59.4699280108801,NA
"3468","J3","Amblystegium serpens",2013,2,NA,NA,NA,0.00539295695631585,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3469","J3","Asparagus officinalis",2022,1,10.9271739090909,1.05,23.4113581818182,0.000195915436909528,188.283244,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-0.187418174626455
"3470","J3","Aulacomnium androgynum",2013,1,NA,NA,NA,0.000475388393810766,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3471","J3","Brachythecium rivulare",2013,1,NA,NA,NA,0.00108412311684264,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3472","J3","Brachythecium rutabulum",2013,2,NA,NA,NA,0.00863746114047454,43.950448,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,-2.8933846470086
"3473","J3","Bryoerythrophyllum recurvirostrum",2013,1,NA,NA,NA,0.00103884224532675,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3474","J3","Bryum argenteum",2013,1,NA,NA,NA,0.00502319045727695,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3475","J3","Calliergonella cuspidata",2013,2,NA,NA,NA,0.00561570121599581,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3476","J3","Campylopus introflexus",2013,1,NA,NA,NA,0.00244463261229836,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3477","J3","Ceratodon purpureus",2013,2,NA,NA,NA,0.006512947414861,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3478","J3","Cratoneuron filicinum",2013,1,NA,NA,NA,0.00288856408311864,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3479","J3","Cryphaea heteromalla",2013,1,NA,NA,NA,0.00148684929302003,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3480","J3","Dicranella heteromalla",2013,1,NA,NA,NA,0.00565840331960546,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3481","J3","Dicranella staphylina",2013,1,NA,NA,NA,0.00389713494166256,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3482","J3","Dicranoweisia cirrata",2013,1,NA,NA,NA,0.0024042251225345,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3483","J3","Euonymus japonicus",2021,1,NA,NA,32.2166666666667,0.000195915436909528,NA,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,NA
"3484","J3","Gemmabryum dichotomum",2013,2,NA,NA,NA,0.00496837605295943,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3485","J3","Gemmabryum radiculosum",2013,1,NA,NA,NA,0.000195915436909528,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3486","J3","Geum urbanum",2022,1,36.0021288313636,0.352272727272727,1.75013333333333,0.00317432332971591,188.283244,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,-0.187418174626455
"3487","J3","Grimmia pulvinata",2013,1,NA,NA,NA,0.00315575366798866,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3488","J3","Hygroamblystegium varium",2013,1,NA,NA,NA,0.000195915436909528,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3489","J3","Hypnum cupressiforme",2013,2,NA,NA,NA,0.00780647468413129,43.950448,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,-2.8933846470086
"3490","J3","Hypnum jutlandicum",2013,1,NA,NA,NA,0.000865417091537601,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3491","J3","Kindbergia praelonga",2013,2,NA,NA,NA,0.00863082126836965,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3492","J3","Leptodictyum riparium",2013,1,NA,NA,NA,0.00189670753697273,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3493","J3","Lewinskya affinis",2013,1,NA,NA,NA,0.0074766230585248,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3494","J3","Mnium hornum",2013,2,NA,NA,NA,0.00749228541516585,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3495","J3","Orthotrichum diaphanum",2013,1,NA,NA,NA,0.00475825958559995,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3496","J3","Orthotrichum pulchellum",2013,1,NA,NA,NA,0.00238841066844693,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3497","J3","Oxyrrhynchium hians",2013,1,NA,NA,NA,0.00620155706212187,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3498","J3","Plagiomnium undulatum",2013,1,NA,NA,NA,0.00218014338794395,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3499","J3","Plagiothecium succulentum",2013,1,NA,NA,NA,0.00279950152091055,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3500","J3","Plenogemma phyllantha",2013,1,NA,NA,NA,0.00254080248067154,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3501","J3","Pohlia melanodon",2013,1,NA,NA,NA,0.00340652146103546,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3502","J3","Pseudisothecium myosuroides",2013,1,NA,NA,NA,0.000735846990931026,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3503","J3","Pseudocrossidium hornschuchianum",2013,1,NA,NA,NA,0.00281232149748989,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3504","J3","Pseudotaxiphyllum elegans",2013,1,NA,NA,NA,0.00655788998798356,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3505","J3","Reynoutria japonica",2017,2,18.92,1.44444444444444,NA,0.0101957444629139,NA,"Budworth","Budworth.2017",117.34902697619,41.5133656310139,NA
"3506","J3","Rhizomnium punctatum",2013,1,NA,NA,NA,0.000423151377434556,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3507","J3","Rhynchostegium confertum",2013,2,NA,NA,NA,0.00451199627429045,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3508","J3","Rhytidiadelphus squarrosus",2013,2,NA,NA,NA,0.00611992932534143,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3509","J3","Rosulabryum capillare",2013,2,NA,NA,NA,0.006464486644347,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3510","J3","Schistidium crassipilum",2013,1,NA,NA,NA,0.00218250883425335,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3511","J3","Streblotrichum convolutum",2013,2,NA,NA,NA,0.00244929532473681,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3512","J3","Syntrichia ruralis",2013,1,NA,NA,NA,0.00154492379316982,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3513","J3","Tortula muralis",2013,2,NA,NA,NA,0.00454352307241878,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3514","J3","Tortula truncata",2013,1,NA,NA,NA,0.00277295296204904,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3515","J3","Vinealobryum insulanum",2013,2,NA,NA,NA,0.00631165509815953,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3516","J4","Amblystegium serpens",2013,1,NA,NA,NA,0.00539295695631585,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3517","J4","Barbula unguiculata",2013,1,NA,NA,NA,0.00391457500843531,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3518","J4","Brachythecium rutabulum",2013,1,NA,NA,NA,0.00863746114047454,322.829195,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,0.535385395829801
"3519","J4","Bryum argenteum",2013,1,NA,NA,NA,0.00502319045727695,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3520","J4","Centaurea nigra",2021,1,25.2104347826087,0.46875,2.43444444444444,0.00100343893504037,196.07200525,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,-0.125843090005376
"3521","J4","Ceratodon purpureus",2013,1,NA,NA,NA,0.006512947414861,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3522","J4","Dactylorhiza maculata",2021,1,24.79,NA,NA,0.000522441165092075,282.42486525,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,1.60997830032157
"3523","J4","Gemmabryum dichotomum",2013,1,NA,NA,NA,0.00496837605295943,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3524","J4","Gemmabryum ruderale",2013,1,NA,NA,NA,0.00149274007863038,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3525","J4","Hypnum cupressiforme",2013,1,NA,NA,NA,0.00780647468413129,322.829195,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,0.535385395829801
"3526","J4","Ilex aquifolium",2021,1,6.27795538550501,11.7487684827586,38.6608245454545,0.0069099676200276,196.07200475,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,-0.125843100056122
"3527","J4","Kindbergia praelonga",2013,1,NA,NA,NA,0.00863082126836965,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3528","J4","Lewinskya affinis",2013,1,NA,NA,NA,0.0074766230585248,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3529","J4","Lunularia cruciata",2013,1,NA,NA,NA,0.00147105589378596,587.057792666667,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,3.78403417199727
"3530","J4","Mnium hornum",2013,1,NA,NA,NA,0.00749228541516585,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3531","J4","Oxyrrhynchium hians",2013,1,NA,NA,NA,0.00620155706212187,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3532","J4","Pseudotaxiphyllum elegans",2013,1,NA,NA,NA,0.00655788998798356,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3533","J4","Pulvigera lyellii",2013,1,NA,NA,NA,0.001824960073016,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3534","J4","Rhynchostegium confertum",2013,1,NA,NA,NA,0.00451199627429045,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3535","J4","Rhytidiadelphus squarrosus",2013,1,NA,NA,NA,0.00611992932534143,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3536","J4","Rosulabryum capillare",2013,1,NA,NA,NA,0.006464486644347,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3537","J4","Solanum dulcamara",2021,1,33.3669708333333,1.18181818181818,26.48972325,0.00535294665880611,197.01310925,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,-0.106925494760445
"3538","J4","Syntrichia ruralis",2013,1,NA,NA,NA,0.00154492379316982,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3539","J4","Vinealobryum insulanum",2013,1,NA,NA,NA,0.00631165509815953,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3540","J5","Prunus spinosa",2021,1,13.6342957207919,2.308,199.474305176471,0.0256373433515554,NA,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,NA
"3541","J6","Brachythecium rutabulum",2013,1,NA,NA,NA,0.00863746114047454,524.721877,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,3.01762395777335
"3542","J6","Calliergonella cuspidata",2013,1,NA,NA,NA,0.00561570121599581,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3543","J6","Calypogeia fissa",2013,1,NA,NA,NA,0.00102823770785659,495.1083302,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,2.65353008822498
"3544","J6","Ceratodon purpureus",2013,1,NA,NA,NA,0.006512947414861,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3545","J6","Dicranella heteromalla",2013,1,NA,NA,NA,0.00565840331960546,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3546","J6","Epilobium hirsutum",2021,1,26.2435548666667,1.02145454545455,0.101333333333333,0.0189135297246327,NA,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,NA
"3547","J6","Hypnum cupressiforme",2013,1,NA,NA,NA,0.00780647468413129,524.721877,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,3.01762395777335
"3548","J6","Kindbergia praelonga",2013,1,NA,NA,NA,0.00863082126836965,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3549","J6","Lewinskya affinis",2013,1,NA,NA,NA,0.0074766230585248,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3550","J6","Lophocolea heterophylla",2013,1,NA,NA,NA,0.00238000579905499,495.1083296,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,2.65353008084807
"3551","J6","Metzgeria furcata",2013,1,NA,NA,NA,0.00269249420853468,573.4683918,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,3.61695463978843
"3552","J6","Mnium hornum",2013,1,NA,NA,NA,0.00749228541516585,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3553","J6","Orthotrichum diaphanum",2013,1,NA,NA,NA,0.00475825958559995,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3554","J6","Plagiothecium succulentum",2013,1,NA,NA,NA,0.00279950152091055,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3555","J6","Polytrichum formosum",2013,1,NA,NA,NA,0.00525605819864675,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3556","J6","Pseudotaxiphyllum elegans",2013,1,NA,NA,NA,0.00655788998798356,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3557","J6","Rhytidiadelphus squarrosus",2013,1,NA,NA,NA,0.00611992932534143,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3558","J6","Rosulabryum capillare",2013,1,NA,NA,NA,0.006464486644347,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3559","J6","Vinealobryum insulanum",2013,1,NA,NA,NA,0.00631165509815953,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3560","J7","Barbula unguiculata",2013,1,NA,NA,NA,0.00391457500843531,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3561","J7","Brachythecium rutabulum",2013,1,NA,NA,NA,0.00863746114047454,444.59330525,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,2.03245585390265
"3562","J7","Bryum argenteum",2013,1,NA,NA,NA,0.00502319045727695,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3563","J7","Calliergonella cuspidata",2013,1,NA,NA,NA,0.00561570121599581,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3564","J7","Ceratodon purpureus",2013,1,NA,NA,NA,0.006512947414861,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3565","J7","Cratoneuron filicinum",2013,1,NA,NA,NA,0.00288856408311864,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3566","J7","Dicranella heteromalla",2013,1,NA,NA,NA,0.00565840331960546,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3567","J7","Dicranoweisia cirrata",2013,1,NA,NA,NA,0.0024042251225345,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3568","J7","Didymodon rigidulus",2013,1,NA,NA,NA,0.00123684968530123,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3569","J7","Fissidens taxifolius",2013,1,NA,NA,NA,0.00130988252959743,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3570","J7","Grimmia pulvinata",2013,1,NA,NA,NA,0.00315575366798866,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3571","J7","Hypnum cupressiforme",2013,1,NA,NA,NA,0.00780647468413129,444.59330525,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,2.03245585390265
"3572","J7","Kindbergia praelonga",2013,1,NA,NA,NA,0.00863082126836965,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3573","J7","Lamium galeobdolon",2022,1,NA,NA,NA,0.00164586474334532,NA,"Budworth","Budworth.2022",198.930451732731,56.8098998613793,NA
"3574","J7","Lewinskya affinis",2013,1,NA,NA,NA,0.0074766230585248,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3575","J7","Lophocolea bidentata",2013,1,NA,NA,NA,0.00243553675019366,569.72678575,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,3.57095218576728
"3576","J7","Metzgeria furcata",2013,1,NA,NA,NA,0.00269249420853468,569.72678525,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,3.57095217961986
"3577","J7","Mnium hornum",2013,1,NA,NA,NA,0.00749228541516585,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3578","J7","Orthotrichum cupulatum",2013,1,NA,NA,NA,0.000432365102145165,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3579","J7","Orthotrichum diaphanum",2013,1,NA,NA,NA,0.00475825958559995,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3580","J7","Oxyrrhynchium hians",2013,1,NA,NA,NA,0.00620155706212187,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3581","J7","Plagiothecium succulentum",2013,1,NA,NA,NA,0.00279950152091055,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3582","J7","Polytrichum formosum",2013,1,NA,NA,NA,0.00525605819864675,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3583","J7","Pseudotaxiphyllum elegans",2013,1,NA,NA,NA,0.00655788998798356,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3584","J7","Rhynchostegium confertum",2013,1,NA,NA,NA,0.00451199627429045,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3585","J7","Rhytidiadelphus squarrosus",2013,1,NA,NA,NA,0.00611992932534143,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3586","J7","Rosulabryum capillare",2013,1,NA,NA,NA,0.006464486644347,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3587","J7","Tortula muralis",2013,1,NA,NA,NA,0.00454352307241878,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3588","J7","Vinealobryum insulanum",2013,1,NA,NA,NA,0.00631165509815953,NA,"Budworth","Budworth.2013",279.283665120278,81.3349228778081,NA
"3589","J9","Alopecurus myosuroides",2021,1,27.2666666666667,0.3,1.52,0.0062692939811049,188.283243,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,-0.282408838004008
"3590","J9","Impatiens glandulifera",2021,1,38.3,1.44444444444444,9.37,0.0306216016076104,188.283243,"Budworth","Budworth.2021",202.332390560239,49.7475491898019,-0.282408838004008
"3591","A1","Allium ursinum",2022,1,37.25,0.31875,5.31833333333333,0.0272412598584048,NA,"Knepp","Knepp.2022",218.422304451107,60.1136951963749,NA
"3592","A1","Cotoneaster franchetii",2022,1,10.073,3,15.26999,0.00211045222184352,NA,"Knepp","Knepp.2022",218.422304451107,60.1136951963749,NA
"3593","A1","Epilobium hirsutum",2022,1,26.2435548666667,1.02145454545455,0.101333333333333,0.00211045222184352,190.0680672,"Knepp","Knepp.2022",218.422304451107,60.1136951963749,-0.471676831019653
"3594","A1","Pentaglottis sempervirens",2022,2,25.302,0.51,NA,0.0479253172664536,177.629595,"Knepp","Knepp.2022",218.422304451107,60.1136951963749,-0.678592612180118
"3595","A1","Pittosporum tenuifolium",2022,1,NA,NA,11.9788888888889,0.00211045222184352,175.007758,"Knepp","Knepp.2022",218.422304451107,60.1136951963749,-0.722207249267976
